EOF exit
category,size,count,time
free,4,1,2070672
free,4,1,2070439
free,4,1,2068686
free,4,1,2068534
free,4,1,2068481
free,4,1,2068407
free,4,1,2068138
free,4,1,2067675
free,4,1,2067568
free,4,1,2067432
free,4,1,2067252
free,4,1,2067019
free,4,1,2065295
free,4,1,2065174
free,4,1,2065082
free,4,1,2064692
free,4,1,2064423
free,4,1,2064303
free,4,1,2063994
free,4,1,2063725
free,4,1,2063605
free,4,1,2063336
free,4,1,2063248
free,4,1,2063117
free,4,1,2062911
free,4,1,2062652
free,4,1,2062343
free,4,1,2062074
free,4,1,2061875
free,4,1,2061669
free,4,1,2061373
free,4,1,2061104
free,4,1,2060954
free,4,1,2059639
free,4,1,2059552
free,4,1,2059283
free,4,1,2058981
free,4,1,2058686
free,4,1,2058343
free,4,1,2055444
free,4,1,2054627
free,4,1,2054564
free,4,1,2054509
free,4,1,2054347
free,4,1,2054078
free,4,1,2053615
free,4,1,2053508
free,4,1,2053372
free,4,1,2053192
free,4,1,2052959
free,4,1,2050672
free,4,1,2050287
free,4,1,2050107
free,4,1,2048563
free,4,1,2048073
free,4,1,2047966
free,4,1,2047830
free,4,1,2047650
free,4,1,2047417
free,4,1,2045847
free,4,1,2045775
free,4,1,2045506
free,4,1,2045043
free,4,1,2044936
free,4,1,2044800
free,4,1,2044620
free,4,1,2044387
free,4,1,2042817
free,4,1,2042428
free,4,1,2042159
free,4,1,2042039
free,4,1,2041223
free,4,1,2041116
free,4,1,2040980
free,4,1,2040800
free,4,1,2040567
free,4,1,2038618
free,4,1,2036831
free,4,1,2036758
free,4,1,2036255
free,4,1,2034828
free,4,1,2033565
free,4,1,2032414
free,4,1,2032327
free,4,1,2031524
free,4,1,2031344
free,4,1,2030881
free,4,1,2030774
free,4,1,2030638
free,4,1,2030458
free,4,1,2030225
free,4,1,2027938
free,4,1,2027553
free,4,1,2027373
free,4,1,2025829
free,4,1,2025339
free,4,1,2025232
free,4,1,2025096
free,4,1,2024916
free,4,1,2024683
free,4,1,2023113
free,4,1,2022217
free,4,1,2022110
free,4,1,2021974
free,4,1,2021794
free,4,1,2021561
free,4,1,2019612
free,4,1,2017825
free,4,1,2016254
free,4,1,2014683
free,4,1,2013112
free,4,1,2011541
free,4,1,2009970
free,4,1,2008250
free,4,1,2008177
free,4,1,2007908
free,4,1,2007322
free,4,1,2007215
free,4,1,2007079
free,4,1,2006899
free,4,1,2006666
free,4,1,2004942
free,4,1,2004821
free,4,1,2004729
free,4,1,2004379
free,4,1,2004216
free,4,1,2003907
free,4,1,2003638
free,4,1,2003439
free,4,1,2003233
free,4,1,2002983
free,4,1,2002714
free,4,1,2002564
free,4,1,2001249
free,4,1,2001162
free,4,1,2000893
free,4,1,2000591
free,4,1,2000296
free,4,1,1999953
free,4,1,1998378
free,4,1,1997735
free,4,1,1997672
free,4,1,1997617
free,4,1,1997455
free,4,1,1997186
free,4,1,1996723
free,4,1,1996616
free,4,1,1996480
free,4,1,1996300
free,4,1,1996067
free,4,1,1993780
free,4,1,1993395
free,4,1,1993215
free,4,1,1991671
free,4,1,1991181
free,4,1,1991074
free,4,1,1990938
free,4,1,1990758
free,4,1,1990525
free,4,1,1988955
free,4,1,1988883
free,4,1,1988614
free,4,1,1988151
free,4,1,1988044
free,4,1,1987908
free,4,1,1987728
free,4,1,1987495
free,4,1,1985925
free,4,1,1985536
free,4,1,1985267
free,4,1,1985147
free,4,1,1984331
free,4,1,1984224
free,4,1,1984088
free,4,1,1983908
free,4,1,1983675
free,4,1,1981726
free,4,1,1979939
free,4,1,1978368
free,4,1,1976797
free,4,1,1975226
free,4,1,1973655
free,4,1,1972084
free,4,1,1970366
free,4,1,1968646
free,4,1,1968573
free,4,1,1968304
free,4,1,1967718
free,4,1,1967611
free,4,1,1967475
free,4,1,1967295
free,4,1,1967062
free,4,1,1965338
free,4,1,1965217
free,4,1,1965125
free,4,1,1964775
free,4,1,1964612
free,4,1,1964303
free,4,1,1964034
free,4,1,1963835
free,4,1,1963629
free,4,1,1963379
free,4,1,1963110
free,4,1,1962958
free,4,1,1961531
free,4,1,1960380
free,4,1,1960293
free,4,1,1960024
free,4,1,1959722
free,4,1,1959427
free,4,1,1959084
free,4,1,1957509
free,4,1,1957167
free,4,1,1957114
free,4,1,1956503
free,4,1,1956160
free,4,1,1954496
free,4,1,1953563
free,4,1,1953294
free,4,1,1952831
free,4,1,1952724
free,4,1,1952588
free,4,1,1952408
free,4,1,1952175
free,4,1,1949888
free,4,1,1949503
free,4,1,1949323
free,4,1,1947779
free,4,1,1947289
free,4,1,1947182
free,4,1,1947046
free,4,1,1946866
free,4,1,1946633
free,4,1,1945063
free,4,1,1944167
free,4,1,1944060
free,4,1,1943924
free,4,1,1943744
free,4,1,1943511
free,4,1,1941562
free,4,1,1939775
free,4,1,1938204
free,4,1,1938131
free,4,1,1937628
free,4,1,1936201
free,4,1,1934938
free,4,1,1933675
free,4,1,1933191
free,4,1,1932922
free,4,1,1932802
free,4,1,1932493
free,4,1,1932224
free,4,1,1932104
free,4,1,1931834
free,4,1,1931626
free,4,1,1931253
free,4,1,1930611
free,4,1,1930321
free,4,1,1929305
free,4,1,1929218
free,4,1,1928931
free,4,1,1928662
free,4,1,1928199
free,4,1,1928092
free,4,1,1927956
free,4,1,1927776
free,4,1,1927543
free,4,1,1925256
free,4,1,1924871
free,4,1,1924691
free,4,1,1923147
free,4,1,1922657
free,4,1,1922550
free,4,1,1922414
free,4,1,1922234
free,4,1,1922001
free,4,1,1920431
free,4,1,1920359
free,4,1,1920090
free,4,1,1919627
free,4,1,1919520
free,4,1,1919384
free,4,1,1919204
free,4,1,1918971
free,4,1,1917401
free,4,1,1917012
free,4,1,1916743
free,4,1,1916623
free,4,1,1915807
free,4,1,1915700
free,4,1,1915564
free,4,1,1915384
free,4,1,1915151
free,4,1,1913202
free,4,1,1911415
free,4,1,1909844
free,4,1,1908273
free,4,1,1906702
free,4,1,1905131
free,4,1,1903560
free,4,1,1901842
free,4,1,1900122
free,4,1,1900049
free,4,1,1899780
free,4,1,1899194
free,4,1,1899087
free,4,1,1898951
free,4,1,1898771
free,4,1,1898538
free,4,1,1896814
free,4,1,1896693
free,4,1,1896601
free,4,1,1896251
free,4,1,1896088
free,4,1,1895779
free,4,1,1895510
free,4,1,1895311
free,4,1,1895105
free,4,1,1894855
free,4,1,1894586
free,4,1,1894434
free,4,1,1893007
free,4,1,1891856
free,4,1,1891769
free,4,1,1891500
free,4,1,1891198
free,4,1,1890903
free,4,1,1890560
free,4,1,1888985
free,4,1,1888342
free,4,1,1888279
free,4,1,1888224
free,4,1,1888062
free,4,1,1887793
free,4,1,1887330
free,4,1,1887223
free,4,1,1887087
free,4,1,1886907
free,4,1,1886674
free,4,1,1884387
free,4,1,1884002
free,4,1,1883822
free,4,1,1882278
free,4,1,1881788
free,4,1,1881681
free,4,1,1881545
free,4,1,1881365
free,4,1,1881132
free,4,1,1879562
free,4,1,1879490
free,4,1,1879221
free,4,1,1878758
free,4,1,1878651
free,4,1,1878515
free,4,1,1878335
free,4,1,1878102
free,4,1,1876532
free,4,1,1876143
free,4,1,1875874
free,4,1,1875754
free,4,1,1874938
free,4,1,1874831
free,4,1,1874695
free,4,1,1874515
free,4,1,1874282
free,4,1,1872333
free,4,1,1870546
free,4,1,1868975
free,4,1,1867404
free,4,1,1865833
free,4,1,1865760
free,4,1,1864298
free,4,1,1864225
free,4,1,1863722
free,4,1,1862295
free,4,1,1861032
free,4,1,1859769
free,4,1,1859285
free,4,1,1859016
free,4,1,1858896
free,4,1,1858587
free,4,1,1858318
free,4,1,1858198
free,4,1,1857889
free,4,1,1857620
free,4,1,1857500
free,4,1,1857230
free,4,1,1857022
free,4,1,1856649
free,4,1,1856036
free,4,1,1855394
free,4,1,1855104
free,4,1,1854088
free,4,1,1854001
free,4,1,1853714
free,4,1,1852578
free,4,1,1852398
free,4,1,1851935
free,4,1,1851828
free,4,1,1851692
free,4,1,1851512
free,4,1,1851279
free,4,1,1848992
free,4,1,1848607
free,4,1,1848427
free,4,1,1846883
free,4,1,1846393
free,4,1,1846286
free,4,1,1846150
free,4,1,1845970
free,4,1,1845737
free,4,1,1844167
free,4,1,1844095
free,4,1,1843826
free,4,1,1843363
free,4,1,1843256
free,4,1,1843120
free,4,1,1842940
free,4,1,1842707
free,4,1,1841137
free,4,1,1840748
free,4,1,1840479
free,4,1,1840359
free,4,1,1839543
free,4,1,1839436
free,4,1,1839300
free,4,1,1839120
free,4,1,1838887
free,4,1,1836938
free,4,1,1835151
free,4,1,1833580
free,4,1,1832009
free,4,1,1830438
free,4,1,1828867
free,4,1,1827296
free,4,1,1825576
free,4,1,1825503
free,4,1,1825234
free,4,1,1824648
free,4,1,1824541
free,4,1,1824405
free,4,1,1824225
free,4,1,1823992
free,4,1,1822268
free,4,1,1822147
free,4,1,1822055
free,4,1,1821705
free,4,1,1821542
free,4,1,1821233
free,4,1,1820964
free,4,1,1820765
free,4,1,1820559
free,4,1,1820309
free,4,1,1820040
free,4,1,1819890
free,4,1,1818575
free,4,1,1818488
free,4,1,1818219
free,4,1,1817917
free,4,1,1817622
free,4,1,1817279
free,4,1,1815704
free,4,1,1815061
free,4,1,1814998
free,4,1,1814943
free,4,1,1814781
free,4,1,1814512
free,4,1,1814049
free,4,1,1813942
free,4,1,1813806
free,4,1,1813626
free,4,1,1813393
free,4,1,1811106
free,4,1,1810721
free,4,1,1810541
free,4,1,1808997
free,4,1,1808507
free,4,1,1808400
free,4,1,1808264
free,4,1,1808084
free,4,1,1807851
free,4,1,1806281
free,4,1,1806209
free,4,1,1805940
free,4,1,1805477
free,4,1,1805370
free,4,1,1805234
free,4,1,1805054
free,4,1,1804821
free,4,1,1803251
free,4,1,1802862
free,4,1,1802593
free,4,1,1802473
free,4,1,1801657
free,4,1,1801550
free,4,1,1801414
free,4,1,1801234
free,4,1,1801001
free,4,1,1799052
free,4,1,1797265
free,4,1,1797192
free,4,1,1796689
free,4,1,1795262
free,4,1,1793999
free,4,1,1792848
free,4,1,1792761
free,4,1,1791958
free,4,1,1791778
free,4,1,1791315
free,4,1,1791208
free,4,1,1791072
free,4,1,1790892
free,4,1,1790659
free,4,1,1788372
free,4,1,1787987
free,4,1,1787807
free,4,1,1786263
free,4,1,1785773
free,4,1,1785666
free,4,1,1785530
free,4,1,1785350
free,4,1,1785117
free,4,1,1783547
free,4,1,1782651
free,4,1,1782544
free,4,1,1782408
free,4,1,1782228
free,4,1,1781995
free,4,1,1780046
free,4,1,1778259
free,4,1,1776688
free,4,1,1775117
free,4,1,1773546
free,4,1,1771975
free,4,1,1770404
free,4,1,1768692
free,4,1,1768619
free,4,1,1768350
free,4,1,1767764
free,4,1,1767657
free,4,1,1767521
free,4,1,1767341
free,4,1,1767108
free,4,1,1765355
free,4,1,1765203
free,4,1,1765150
free,4,1,1765076
free,4,1,1764807
free,4,1,1764344
free,4,1,1764237
free,4,1,1764101
free,4,1,1763921
free,4,1,1763688
free,4,1,1761935
free,4,1,1761783
free,4,1,1761730
free,4,1,1761656
free,4,1,1761387
free,4,1,1760924
free,4,1,1760817
free,4,1,1760681
free,4,1,1760501
free,4,1,1760268
free,4,1,1758544
free,4,1,1758423
free,4,1,1758331
free,4,1,1757941
free,4,1,1757672
free,4,1,1757552
free,4,1,1757243
free,4,1,1756974
free,4,1,1756854
free,4,1,1756585
free,4,1,1756497
free,4,1,1756366
free,4,1,1756160
free,4,1,1755901
free,4,1,1755592
free,4,1,1755323
free,4,1,1755124
free,4,1,1754918
free,4,1,1754622
free,4,1,1754353
free,4,1,1754203
free,4,1,1752888
free,4,1,1752801
free,4,1,1752532
free,4,1,1752230
free,4,1,1751935
free,4,1,1751592
free,4,1,1748693
free,4,1,1747876
free,4,1,1747813
free,4,1,1747758
free,4,1,1747596
free,4,1,1747327
free,4,1,1746864
free,4,1,1746757
free,4,1,1746621
free,4,1,1746441
free,4,1,1746208
free,4,1,1743921
free,4,1,1743536
free,4,1,1743356
free,4,1,1741812
free,4,1,1741322
free,4,1,1741215
free,4,1,1741079
free,4,1,1740899
free,4,1,1740666
free,4,1,1739096
free,4,1,1739024
free,4,1,1738755
free,4,1,1738292
free,4,1,1738185
free,4,1,1738049
free,4,1,1737869
free,4,1,1737636
free,4,1,1736066
free,4,1,1735677
free,4,1,1735408
free,4,1,1735288
free,4,1,1734472
free,4,1,1734365
free,4,1,1734229
free,4,1,1734049
free,4,1,1733816
free,4,1,1731867
free,4,1,1730080
free,4,1,1728509
free,4,1,1726938
free,4,1,1725367
free,4,1,1723796
free,4,1,1722225
free,4,1,1720507
free,4,1,1718787
free,4,1,1718714
free,4,1,1718445
free,4,1,1717859
free,4,1,1717752
free,4,1,1717616
free,4,1,1717436
free,4,1,1717203
free,4,1,1715479
free,4,1,1715358
free,4,1,1715266
free,4,1,1714916
free,4,1,1714753
free,4,1,1714444
free,4,1,1714175
free,4,1,1713976
free,4,1,1713770
free,4,1,1713520
free,4,1,1713251
free,4,1,1713099
free,4,1,1711672
free,4,1,1710521
free,4,1,1710434
free,4,1,1710165
free,4,1,1709863
free,4,1,1709568
free,4,1,1709225
free,4,1,1707650
free,4,1,1707007
free,4,1,1706944
free,4,1,1706889
free,4,1,1706727
free,4,1,1706458
free,4,1,1705995
free,4,1,1705888
free,4,1,1705752
free,4,1,1705572
free,4,1,1705339
free,4,1,1703052
free,4,1,1702667
free,4,1,1702487
free,4,1,1700943
free,4,1,1700453
free,4,1,1700346
free,4,1,1700210
free,4,1,1700030
free,4,1,1699797
free,4,1,1698227
free,4,1,1698155
free,4,1,1697886
free,4,1,1697423
free,4,1,1697316
free,4,1,1697180
free,4,1,1697000
free,4,1,1696767
free,4,1,1695197
free,4,1,1694808
free,4,1,1694539
free,4,1,1694419
free,4,1,1693603
free,4,1,1693496
free,4,1,1693360
free,4,1,1693180
free,4,1,1692947
free,4,1,1690998
free,4,1,1689211
free,4,1,1687640
free,4,1,1686069
free,4,1,1684498
free,4,1,1682927
free,4,1,1681356
free,4,1,1679638
free,4,1,1677918
free,4,1,1677845
free,4,1,1677576
free,4,1,1676990
free,4,1,1676883
free,4,1,1676747
free,4,1,1676567
free,4,1,1676334
free,4,1,1674610
free,4,1,1674489
free,4,1,1674397
free,4,1,1674047
free,4,1,1673884
free,4,1,1673575
free,4,1,1673306
free,4,1,1673107
free,4,1,1672901
free,4,1,1672651
free,4,1,1672382
free,4,1,1672230
free,4,1,1670803
free,4,1,1669652
free,4,1,1669565
free,4,1,1669296
free,4,1,1668994
free,4,1,1668699
free,4,1,1668356
free,4,1,1666781
free,4,1,1666138
free,4,1,1666075
free,4,1,1666020
free,4,1,1665858
free,4,1,1665589
free,4,1,1665126
free,4,1,1665019
free,4,1,1664883
free,4,1,1664703
free,4,1,1664470
free,4,1,1662183
free,4,1,1661798
free,4,1,1661618
free,4,1,1660074
free,4,1,1659584
free,4,1,1659477
free,4,1,1659341
free,4,1,1659161
free,4,1,1658928
free,4,1,1657358
free,4,1,1656462
free,4,1,1656355
free,4,1,1656219
free,4,1,1656039
free,4,1,1655806
free,4,1,1653857
free,4,1,1652070
free,4,1,1650499
free,4,1,1650426
free,4,1,1649923
free,4,1,1648496
free,4,1,1647233
free,4,1,1645970
free,4,1,1645486
free,4,1,1645217
free,4,1,1645097
free,4,1,1644788
free,4,1,1644519
free,4,1,1644399
free,4,1,1644090
free,4,1,1643821
free,4,1,1643701
free,4,1,1643431
free,4,1,1643223
free,4,1,1642850
free,4,1,1642237
free,4,1,1641595
free,4,1,1641305
free,4,1,1640289
free,4,1,1640202
free,4,1,1639915
free,4,1,1639646
free,4,1,1639183
free,4,1,1639076
free,4,1,1638940
free,4,1,1638760
free,4,1,1638527
free,4,1,1636240
free,4,1,1635855
free,4,1,1635675
free,4,1,1634131
free,4,1,1633641
free,4,1,1633534
free,4,1,1633398
free,4,1,1633218
free,4,1,1632985
free,4,1,1631415
free,4,1,1630519
free,4,1,1630412
free,4,1,1630276
free,4,1,1630096
free,4,1,1629863
free,4,1,1627914
free,4,1,1626127
free,4,1,1624556
free,4,1,1622985
free,4,1,1621414
free,4,1,1619791
free,4,1,1619718
free,4,1,1619215
free,4,1,1617710
free,4,1,1616447
free,4,1,1615184
free,4,1,1614700
free,4,1,1614431
free,4,1,1614311
free,4,1,1614002
free,4,1,1613733
free,4,1,1613613
free,4,1,1613343
free,4,1,1613135
free,4,1,1612762
free,4,1,1612120
free,4,1,1610684
free,4,1,159522
free,4,1,159418
free,4,1,159314
free,4,1,159210
free,4,1,159106
free,4,1,159002
free,4,1,122924
eternal,4,10049
alloc,5,91086
free,5,1,8093285
free,5,1,8094190
free,5,1,8369543
free,5,1,8368549
free,5,1,8368507
free,5,1,8368465
free,5,1,8368400
free,5,1,8343671
free,5,1,8343629
free,5,1,8343587
free,5,1,8343545
free,5,1,8326449
free,5,1,8326405
free,5,1,8324195
free,5,1,8230670
free,5,1,8229159
free,5,1,8229123
free,5,1,7893867
free,5,1,7893730
free,5,1,7893435
free,5,1,7893139
free,5,1,7892864
free,5,1,7892590
free,5,1,7892510
free,5,1,7892432
free,5,1,7891493
free,5,1,7891446
free,5,1,7891309
free,5,1,7891014
free,5,1,7890718
free,5,1,7890443
free,5,1,7890169
free,5,1,7890089
free,5,1,7890011
free,5,1,7889072
free,5,1,7889025
free,5,1,7888888
free,5,1,7888593
free,5,1,7888297
free,5,1,7888022
free,5,1,7887748
free,5,1,7887668
free,5,1,7887590
free,5,1,7886651
free,5,1,7886604
free,5,1,7886467
free,5,1,7886172
free,5,1,7885876
free,5,1,7885601
free,5,1,7885327
free,5,1,7885247
free,5,1,7885169
free,5,1,7884230
free,5,1,7884183
free,5,1,7884046
free,5,1,7883751
free,5,1,7883455
free,5,1,7883180
free,5,1,7882906
free,5,1,7882826
free,5,1,7882748
free,5,1,7881809
free,5,1,7881762
free,5,1,7881625
free,5,1,7881330
free,5,1,7881034
free,5,1,7880759
free,5,1,7880485
free,5,1,7880405
free,5,1,7880327
free,5,1,7879388
free,5,1,7879341
free,5,1,7879204
free,5,1,7878909
free,5,1,7878613
free,5,1,7878338
free,5,1,7878064
free,5,1,7877984
free,5,1,7877906
free,5,1,7876967
free,5,1,7876920
free,5,1,7876783
free,5,1,7876488
free,5,1,7876192
free,5,1,7875917
free,5,1,7875643
free,5,1,7875563
free,5,1,7875485
free,5,1,7874546
free,5,1,7874499
free,5,1,7874362
free,5,1,7874067
free,5,1,7873771
free,5,1,7873496
free,5,1,7873222
free,5,1,7873142
free,5,1,7873064
free,5,1,7872125
free,5,1,7872078
free,5,1,7871941
free,5,1,7871646
free,5,1,7871350
free,5,1,7871075
free,5,1,7870801
free,5,1,7870721
free,5,1,7870643
free,5,1,7869704
free,5,1,7869657
free,5,1,7869520
free,5,1,7869225
free,5,1,7868929
free,5,1,7868654
free,5,1,7868380
free,5,1,7868300
free,5,1,7868222
free,5,1,7867283
free,5,1,7867236
free,5,1,7867099
free,5,1,7866804
free,5,1,7866508
free,5,1,7866233
free,5,1,7865959
free,5,1,7865879
free,5,1,7865801
free,5,1,7864862
free,5,1,7864815
free,5,1,7864678
free,5,1,7864383
free,5,1,7864087
free,5,1,7863812
free,5,1,7863538
free,5,1,7863458
free,5,1,7863380
free,5,1,7862441
free,5,1,7862394
free,5,1,7862257
free,5,1,7855701
free,5,1,7855126
free,5,1,7855090
free,5,1,7855009
free,5,1,7854959
free,5,1,7854790
free,5,1,7854589
free,5,1,7854442
free,5,1,7854137
free,5,1,7853825
free,5,1,7853512
free,5,1,7853202
free,5,1,7852890
free,5,1,7852576
free,5,1,7852270
free,5,1,7851961
free,5,1,7851669
free,5,1,7851361
free,5,1,7851054
free,5,1,7850750
free,5,1,7850442
free,5,1,7850134
free,5,1,7849834
free,5,1,7849554
free,5,1,7849426
free,5,1,7849379
free,5,1,7849242
free,5,1,7848947
free,5,1,7848651
free,5,1,7848376
free,5,1,7848102
free,5,1,7848022
free,5,1,7847944
free,5,1,7847005
free,5,1,7846958
free,5,1,7846821
free,5,1,7846526
free,5,1,7846230
free,5,1,7845955
free,5,1,7845681
free,5,1,7845601
free,5,1,7845523
free,5,1,7844584
free,5,1,7844537
free,5,1,7844400
free,5,1,7844105
free,5,1,7843809
free,5,1,7843534
free,5,1,7843260
free,5,1,7843180
free,5,1,7843102
free,5,1,7842163
free,5,1,7842116
free,5,1,7841979
free,5,1,7841684
free,5,1,7841388
free,5,1,7841113
free,5,1,7840839
free,5,1,7840759
free,5,1,7840681
free,5,1,7839742
free,5,1,7839695
free,5,1,7839558
free,5,1,7839263
free,5,1,7838967
free,5,1,7838692
free,5,1,7838418
free,5,1,7838338
free,5,1,7838260
free,5,1,7837321
free,5,1,7837274
free,5,1,7837137
free,5,1,7836842
free,5,1,7836546
free,5,1,7836271
free,5,1,7835997
free,5,1,7835917
free,5,1,7835839
free,5,1,7834900
free,5,1,7834853
free,5,1,7834716
free,5,1,7834421
free,5,1,7834125
free,5,1,7833850
free,5,1,7833576
free,5,1,7833496
free,5,1,7833418
free,5,1,7832479
free,5,1,7832432
free,5,1,7832295
free,5,1,7832000
free,5,1,7831704
free,5,1,7831429
free,5,1,7831155
free,5,1,7831075
free,5,1,7830997
free,5,1,7830058
free,5,1,7830011
free,5,1,7829874
free,5,1,7829579
free,5,1,7829283
free,5,1,7829008
free,5,1,7828734
free,5,1,7828654
free,5,1,7828576
free,5,1,7827637
free,5,1,7827590
free,5,1,7827453
free,5,1,7827158
free,5,1,7826862
free,5,1,7826587
free,5,1,7826313
free,5,1,7826233
free,5,1,7826155
free,5,1,7825216
free,5,1,7825169
free,5,1,7825032
free,5,1,7824737
free,5,1,7824441
free,5,1,7824166
free,5,1,7823892
free,5,1,7823812
free,5,1,7823734
free,5,1,7822795
free,5,1,7822748
free,5,1,7822611
free,5,1,7822316
free,5,1,7822020
free,5,1,7821745
free,5,1,7821471
free,5,1,7821391
free,5,1,7821313
free,5,1,7820374
free,5,1,7820327
free,5,1,7820190
free,5,1,7819895
free,5,1,7819599
free,5,1,7819324
free,5,1,7819050
free,5,1,7818970
free,5,1,7818892
free,5,1,7817953
free,5,1,7817906
free,5,1,7817769
free,5,1,7817474
free,5,1,7817178
free,5,1,7816903
free,5,1,7816629
free,5,1,7816549
free,5,1,7816471
free,5,1,7815532
free,5,1,7815485
free,5,1,7815348
free,5,1,7815053
free,5,1,7814757
free,5,1,7814482
free,5,1,7814208
free,5,1,7814128
free,5,1,7814050
free,5,1,7813111
free,5,1,7813064
free,5,1,7812927
free,5,1,7812632
free,5,1,7812336
free,5,1,7812061
free,5,1,7811787
free,5,1,7811707
free,5,1,7811629
free,5,1,7810690
free,5,1,7810643
free,5,1,7810506
free,5,1,7803944
free,5,1,7803369
free,5,1,7803333
free,5,1,7803252
free,5,1,7803202
free,5,1,7803033
free,5,1,7802832
free,5,1,7802685
free,5,1,7802380
free,5,1,7802068
free,5,1,7801755
free,5,1,7801445
free,5,1,7801133
free,5,1,7800819
free,5,1,7800513
free,5,1,7800204
free,5,1,7799912
free,5,1,7799604
free,5,1,7799297
free,5,1,7798993
free,5,1,7798685
free,5,1,7798377
free,5,1,7798077
free,5,1,7797797
free,5,1,7797669
free,5,1,7797622
free,5,1,7797485
free,5,1,7797190
free,5,1,7796894
free,5,1,7796619
free,5,1,7796345
free,5,1,7796265
free,5,1,7796187
free,5,1,7795248
free,5,1,7795201
free,5,1,7795064
free,5,1,7794769
free,5,1,7794473
free,5,1,7794198
free,5,1,7793924
free,5,1,7793844
free,5,1,7793766
free,5,1,7792827
free,5,1,7792780
free,5,1,7792643
free,5,1,7792348
free,5,1,7792052
free,5,1,7791777
free,5,1,7791503
free,5,1,7791423
free,5,1,7791345
free,5,1,7790406
free,5,1,7790359
free,5,1,7790222
free,5,1,7789927
free,5,1,7789631
free,5,1,7789356
free,5,1,7789082
free,5,1,7789002
free,5,1,7788924
free,5,1,7787985
free,5,1,7787938
free,5,1,7787801
free,5,1,7787506
free,5,1,7787210
free,5,1,7786935
free,5,1,7786661
free,5,1,7786581
free,5,1,7786503
free,5,1,7785564
free,5,1,7785517
free,5,1,7785380
free,5,1,7785085
free,5,1,7784789
free,5,1,7784514
free,5,1,7784240
free,5,1,7784160
free,5,1,7784082
free,5,1,7783143
free,5,1,7783096
free,5,1,7782959
free,5,1,7782664
free,5,1,7782368
free,5,1,7782093
free,5,1,7781819
free,5,1,7781739
free,5,1,7781661
free,5,1,7780722
free,5,1,7780675
free,5,1,7780538
free,5,1,7780243
free,5,1,7779947
free,5,1,7779672
free,5,1,7779398
free,5,1,7779318
free,5,1,7779240
free,5,1,7778301
free,5,1,7778254
free,5,1,7778117
free,5,1,7777822
free,5,1,7777526
free,5,1,7777251
free,5,1,7776977
free,5,1,7776897
free,5,1,7776819
free,5,1,7775880
free,5,1,7775833
free,5,1,7775696
free,5,1,7775401
free,5,1,7775105
free,5,1,7774830
free,5,1,7774556
free,5,1,7774476
free,5,1,7774398
free,5,1,7773459
free,5,1,7773412
free,5,1,7773275
free,5,1,7772980
free,5,1,7772684
free,5,1,7772409
free,5,1,7772135
free,5,1,7772055
free,5,1,7771977
free,5,1,7771038
free,5,1,7770991
free,5,1,7770854
free,5,1,7770559
free,5,1,7770263
free,5,1,7769988
free,5,1,7769714
free,5,1,7769634
free,5,1,7769556
free,5,1,7768617
free,5,1,7768570
free,5,1,7768433
free,5,1,7768138
free,5,1,7767842
free,5,1,7767567
free,5,1,7767293
free,5,1,7767213
free,5,1,7767135
free,5,1,7766196
free,5,1,7766149
free,5,1,7766012
free,5,1,7765717
free,5,1,7765421
free,5,1,7765146
free,5,1,7764872
free,5,1,7764792
free,5,1,7764714
free,5,1,7763775
free,5,1,7763728
free,5,1,7763591
free,5,1,7763296
free,5,1,7763000
free,5,1,7762725
free,5,1,7762451
free,5,1,7762371
free,5,1,7762293
free,5,1,7761354
free,5,1,7761307
free,5,1,7761170
free,5,1,7760875
free,5,1,7760579
free,5,1,7760304
free,5,1,7760030
free,5,1,7759950
free,5,1,7759872
free,5,1,7758933
free,5,1,7758886
free,5,1,7758749
free,5,1,7754224
free,5,1,6449495
free,5,1,6449473
free,5,1,6449440
free,5,1,6449367
free,5,1,6449279
free,5,1,6449216
free,5,1,6449062
free,5,1,6449016
free,5,1,6448843
free,5,1,6448699
free,5,1,6448274
free,5,1,6448136
free,5,1,6448012
free,5,1,6447846
free,5,1,6447800
free,5,1,6447667
free,5,1,6447622
free,5,1,6447553
free,5,1,6447511
free,5,1,6447485
free,5,1,6447441
free,5,1,6447383
free,5,1,6447272
free,5,1,6447148
free,5,1,6446982
free,5,1,6446936
free,5,1,6446803
free,5,1,6446758
free,5,1,6446689
free,5,1,6446647
free,5,1,6446621
free,5,1,6446577
free,5,1,6446519
free,5,1,6446408
free,5,1,6446284
free,5,1,6446118
free,5,1,6446072
free,5,1,6445939
free,5,1,6445894
free,5,1,6445825
free,5,1,6445783
free,5,1,6445757
free,5,1,6445713
free,5,1,6445655
free,5,1,6445544
free,5,1,6445420
free,5,1,6445254
free,5,1,6445208
free,5,1,6445075
free,5,1,6445030
free,5,1,6444961
free,5,1,6444919
free,5,1,6444893
free,5,1,6444849
free,5,1,6444791
free,5,1,6444680
free,5,1,6444556
free,5,1,6444390
free,5,1,6444344
free,5,1,6444211
free,5,1,6444166
free,5,1,6444097
free,5,1,6444055
free,5,1,6444029
free,5,1,6443985
free,5,1,6443927
free,5,1,6443816
free,5,1,6443692
free,5,1,6443526
free,5,1,6443480
free,5,1,6443347
free,5,1,6443302
free,5,1,6443233
free,5,1,6443191
free,5,1,6443165
free,5,1,6443121
free,5,1,6443063
free,5,1,6442952
free,5,1,6442828
free,5,1,6442662
free,5,1,6442616
free,5,1,6442483
